"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2449499";"";"";"Small molecule";"";"341.41";"1";"1";"1.99";"59.00";"5";"1";"0";"7";"N";"0.78";"None";"5.88";"2.44";"2.43";"2";"MOL";"-1";"25";"5";"1";"0";"341.1627";"-1.04";"NEUTRAL";"C20H23NO4";"O=C(c1ccccc1)c1ccc(OC[C@H](O)CN2CCOCC2)cc1";"BCPQCLLMYITYLC-GOSISDBHSA-N"
"CHEMBL3426391";"";"";"Small molecule";"";"423.40";"4";"6";"4.91";"72.70";"5";"1";"0";"4";"N";"0.51";"None";"None";"6.30";"6.30";"4";"MOL";"-1";"31";"6";"1";"0";"423.1307";"-1.91";"NEUTRAL";"C22H16F3N5O";"Cc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1";"MRPIPWQQHPAIGR-UHFFFAOYSA-N"
"CHEMBL2449458";"";"";"Small molecule";"";"369.46";"1";"1";"2.57";"59.00";"5";"1";"0";"9";"N";"0.69";"None";"5.85";"2.82";"2.81";"2";"MOL";"-1";"27";"5";"1";"0";"369.1940";"-0.97";"NEUTRAL";"C22H27NO4";"O=C(CCc1ccccc1)c1cccc(OC[C@H](O)CN2CCOCC2)c1";"OPTCSGCPBTURPY-HXUWFJFHSA-N"
"CHEMBL3115089";"";"";"Small molecule";"";"325.41";"5";"12";"2.49";"52.65";"3";"1";"0";"7";"N";"0.63";"None";"1.62";"2.22";"2.22";"2";"MOL";"-1";"24";"5";"1";"0";"325.1790";"-0.21";"NEUTRAL";"C19H23N3O2";"CN(C)N(Cc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1";"KVVYIZYZGOTYDC-SFHVURJKSA-N"
"CHEMBL412596";"";"";"Small molecule";"";"818.87";"5";"12";"6.59";"167.03";"13";"0";"3";"11";"N";"0.12";"None";"None";"8.16";"8.16";"4";"MOL";"-1";"60";"13";"0";"3";"818.2938";"1.59";"NEUTRAL";"C47H46O13";"CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(=O)c1ccccc1)[C@@H]2OC(=O)c1ccccc1";"DKUCORZJNCHLSI-BQLPCOOZSA-N"
"CHEMBL4210844";"";"";"Small molecule";"";"342.36";"2";"3";"2.98";"85.59";"6";"1";"0";"4";"N";"0.62";"None";"0.49";"4.04";"4.04";"4";"MOL";"-1";"26";"7";"1";"0";"342.1229";"-2.03";"NEUTRAL";"C19H14N6O";"O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccn1";"UNVQQOFUNSWTBX-UHFFFAOYSA-N"
"CHEMBL4633158";"";"";"Unknown";"";"433.45";"5";"5";"2.55";"90.96";"8";"0";"0";"5";"N";"0.48";"None";"1.54";"1.85";"1.85";"4";"MOL";"-1";"32";"9";"0";"0";"433.1663";"-1.61";"NEUTRAL";"C22H20FN7O2";"O=C(c1ccccc1-n1nccn1)N1CCCO[C@H]1Cn1ccc(-c2ccc(F)cn2)n1";"VWFHAQXJYLRSEX-NRFANRHFSA-N"
"CHEMBL375528";"";"";"Small molecule";"";"289.38";"1";"1";"2.04";"49.77";"4";"1";"0";"5";"N";"0.90";"None";"8.03";"1.92";"1.20";"1";"MOL";"-1";"21";"4";"1";"0";"289.1678";"-0.51";"NEUTRAL";"C17H23NO3";"O=C1CCc2c(OCC(O)CN3CCCCC3)cccc21";"SESZDMBIMAFNPN-UHFFFAOYSA-N"
"CHEMBL4473431";"";"";"Unknown";"";"353.47";"3";"8";"3.27";"45.67";"5";"0";"0";"8";"N";"0.54";"None";"8.09";"2.49";"1.72";"2";"MOL";"-1";"26";"5";"0";"0";"353.2103";"-1.49";"NEUTRAL";"C21H27N3O2";"CC(=O)c1ccc(OCCCCN2CCN(c3cccnc3)CC2)cc1";"JDNVTUFDVGJWBV-UHFFFAOYSA-N"
"CHEMBL2449533";"";"";"Small molecule";"";"347.48";"1";"1";"3.30";"58.56";"5";"2";"0";"11";"N";"0.48";"None";"9.63";"3.45";"1.25";"2";"MOL";"-1";"24";"4";"2";"0";"347.1555";"-0.66";"BASE";"C19H25NO3S";"CCCNC[C@@H](O)COc1ccsc1C(=O)CCc1ccccc1";"QRTLOSXXNXCUKQ-MRXNPFEDSA-N"
"CHEMBL4209477";"";"";"Small molecule";"";"671.79";"4";"5";"7.16";"99.22";"8";"1";"2";"14";"N";"0.08";"None";"7.58";"7.30";"6.90";"5";"MOL";"-1";"50";"9";"1";"2";"671.2995";"-1.07";"NEUTRAL";"C41H41N3O6";"COCCOc1cc2c(cc1OC)CCN(CCOc1ccc(/C=C/C(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2";"CNQFLCKBTDAFCS-GZTJUZNOSA-N"
"CHEMBL4877183";"";"";"Unknown";"";"662.73";"2";"6";"4.86";"140.73";"11";"0";"2";"8";"N";"0.22";"None";"None";"5.43";"5.43";"2";"MOL";"-1";"48";"11";"0";"2";"662.2727";"1.98";"NEUTRAL";"C37H42O11";"CC(=O)O[C@H]1[C@@H]2[C@@H](OC(=O)/C=C/c3ccccc3)[C@]3(OC2(C)C)[C@H](C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1";"NFPVRLYQHPGFKB-PSEIXFMMSA-N"
"CHEMBL4468988";"";"";"Unknown";"";"420.43";"2";"4";"5.83";"55.76";"4";"1";"1";"7";"N";"0.35";"7.01";"None";"6.53";"6.00";"2";"MOL";"-1";"30";"4";"1";"1";"420.1548";"0.76";"NEUTRAL";"C23H23F3O4";"COc1cc(OC)c(C(=O)/C=C/c2cccc(C(F)(F)F)c2)c(O)c1CC=C(C)C";"XDYYLDQDOVYZIJ-PKNBQFBNSA-N"
"CHEMBL4166592";"";"";"Small molecule";"";"591.62";"3";"3";"6.74";"132.69";"8";"3";"2";"8";"N";"0.15";"10.90";"3.87";"7.04";"7.04";"4";"MOL";"-1";"42";"9";"3";"2";"591.1664";"-2.07";"NEUTRAL";"C29H24F3N7O2S";"CC(C)c1ccc(-c2nc(SCC(=O)NC(=O)Nc3ccccn3)nc(Nc3cccc(C(F)(F)F)c3)c2C#N)cc1";"FPYRKDHHTSWZEW-UHFFFAOYSA-N"
"CHEMBL364252";"";"";"Small molecule";"";"574.62";"6";"13";"3.16";"140.73";"11";"0";"2";"7";"N";"0.35";"None";"None";"2.37";"2.37";"1";"MOL";"-1";"41";"11";"0";"2";"574.2414";"2.29";"NEUTRAL";"C30H38O11";"CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2OC(C)=O";"PBBYYGCXAHKQFJ-YLMNRMNTSA-N"
"CHEMBL3237958";"";"";"Small molecule";"";"362.43";"3";"4";"4.79";"36.92";"4";"0";"0";"7";"N";"0.61";"None";"None";"5.54";"5.54";"3";"MOL";"-1";"27";"4";"0";"0";"362.1518";"-0.29";"NEUTRAL";"C23H22O4";"COc1cccc(CCc2ccccc2OCc2ccc3c(c2)OCO3)c1";"CFBJBPZPSBQJRC-UHFFFAOYSA-N"
"CHEMBL3401085";"";"";"Small molecule";"";"639.15";"6";"7";"6.16";"163.40";"11";"3";"3";"10";"N";"0.12";"10.84";"3.87";"6.62";"6.61";"5";"MOL";"-1";"45";"12";"3";"3";"638.1728";"-2.24";"NEUTRAL";"C31H27ClN10O2S";"CC(C)c1ccc(-c2nc(SCc3cn(CC(=O)NC(=O)Nc4ccccn4)nn3)nc(Nc3ccc(Cl)cc3)c2C#N)cc1";"UDDABHNFNJMGAK-UHFFFAOYSA-N"
"CHEMBL2398179";"";"";"Small molecule";"";"574.29";"2";"3";"7.02";"72.72";"4";"4";"2";"8";"N";"0.25";"None";"10.00";"6.27";"3.75";"1";"MOL";"-1";"40";"4";"4";"2";"573.3949";"1.95";"BASE";"C35H56ClNO3";"CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@](C)(O)CCCNCCc5ccc(Cl)cc5)CC[C@@]4(C)[C@]3(C)CC[C@@H]12";"JFEZEYQMFWUNMP-UWJYMKDWSA-N"
"CHEMBL3582179";"";"";"Small molecule";"";"610.61";"3";"5";"4.70";"126.44";"12";"0";"2";"12";"N";"0.21";"12.55";"None";"4.15";"4.15";"3";"MOL";"-1";"44";"12";"0";"2";"610.2050";"1.11";"NEUTRAL";"C32H34O12";"COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2=O";"XEWUSMZNVDDSDW-BQGYHQMESA-N"
"CHEMBL4077203";"";"";"Small molecule";"";"408.51";"3";"4";"4.93";"58.12";"4";"1";"0";"8";"N";"0.45";"None";"5.45";"4.73";"4.72";"4";"MOL";"-1";"31";"5";"1";"0";"408.1950";"-1.22";"NEUTRAL";"C26H24N4O";"O=C(c1cccnc1NCc1ccncc1)N(Cc1ccccc1)Cc1ccccc1";"FGAOKWCLORWPAQ-UHFFFAOYSA-N"
"CHEMBL4464702";"";"";"Unknown";"";"468.55";"2";"4";"4.36";"88.54";"7";"1";"0";"6";"N";"0.50";"7.19";"3.19";"4.78";"4.36";"2";"MOL";"-1";"34";"8";"1";"0";"468.2260";"-0.32";"NEUTRAL";"C26H32N2O6";"COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1";"JWNYYLTWLQRQSN-MDZDMXLPSA-N"
"CHEMBL221620";"";"";"Small molecule";"";"379.50";"1";"1";"3.51";"49.77";"4";"1";"0";"7";"N";"0.80";"None";"8.01";"4.04";"3.33";"2";"MOL";"-1";"28";"4";"1";"0";"379.2147";"-0.04";"NEUTRAL";"C24H29NO3";"O=C1c2c(cccc2OCC(O)CN2CCCCC2)CC1Cc1ccccc1";"FZKYLFTXGOKOLE-UHFFFAOYSA-N"
"CHEMBL3144687";"";"";"Small molecule";"";"257.34";"1";"1";"2.27";"50.15";"3";"1";"0";"4";"N";"0.84";"4.65";"10.43";"0.54";"0.54";"2";"MOL";"-1";"19";"4";"1";"0";"257.1528";"-0.53";"ZWITTERION";"C15H19N3O";"CCC/N=C(\c1ccccc1)c1c(C)[nH]n(C)c1=O";"YSJYDPZQPUMBEB-JQIJEIRASA-N"
"CHEMBL264137";"";"";"Small molecule";"";"500.50";"2";"4";"-0.41";"171.96";"12";"2";"2";"5";"N";"0.37";"13.20";"None";"-1.57";"-1.57";"0";"MOL";"-1";"35";"12";"2";"2";"500.1894";"2.81";"NEUTRAL";"C23H32O12";"CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O";"YKMBUOCGIIAMJY-HKNFWJRNSA-N"
"CHEMBL4071847";"";"";"Small molecule";"";"475.57";"1";"2";"3.10";"107.06";"8";"1";"0";"8";"N";"0.63";"None";"None";"2.15";"2.15";"2";"MOL";"-1";"33";"9";"1";"0";"475.1777";"-0.90";"NEUTRAL";"C23H29N3O6S";"COc1cc(C(=O)NC(c2nc(C(=O)N3CCC(=O)CC3)cs2)C(C)C)cc(OC)c1OC";"DXWAUHUKOUZPRT-UHFFFAOYSA-N"
"CHEMBL3582164";"";"";"Small molecule";"";"536.58";"3";"5";"5.04";"90.91";"9";"0";"2";"10";"N";"0.26";"None";"None";"5.10";"5.10";"3";"MOL";"-1";"39";"9";"0";"2";"536.2046";"1.12";"NEUTRAL";"C30H32O9";"COc1ccc(/C=C/C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1";"FYHHGVGWQCFYCK-WCAQMMBYSA-N"
"CHEMBL4536985";"";"";"Unknown";"";"516.72";"3";"3";"5.99";"71.06";"6";"0";"2";"5";"N";"0.45";"None";"None";"5.23";"5.23";"0";"MOL";"-1";"37";"6";"0";"2";"516.3451";"1.58";"NEUTRAL";"C31H48O6";"CC(=O)[C@@]1(O[C@H]2CCCCO2)CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3[C@H](O[C@H]3CCCCO3)C[C@@]21C";"RKLIFQJGTGPQMA-YZJDPUFPSA-N"
"CHEMBL3105705";"";"";"Small molecule";"";"653.68";"7";"12";"5.48";"119.06";"10";"0";"2";"14";"N";"0.13";"None";"None";"4.78";"4.78";"4";"MOL";"-1";"48";"11";"0";"3";"653.2261";"-0.29";"NEUTRAL";"C37H35NO10";"COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)N(CC(=O)c3ccc(OCc4ccccc4)c(OC)c3)C2=O)cc1OC";"BBLCZUTYFXGOAW-UHFFFAOYSA-N"
"CHEMBL4637550";"";"";"Unknown";"";"644.82";"2";"4";"6.48";"68.20";"7";"1";"2";"10";"N";"0.19";"13.37";"8.36";"6.39";"5.37";"5";"MOL";"-1";"48";"8";"1";"2";"644.3363";"-0.86";"NEUTRAL";"C40H44N4O4";"COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C(c3c(-c4ccccc4)n(C)c4ccccc34)N3CCOCC3)cc1)CC2";"DYHAIEYEVQJLIV-UHFFFAOYSA-N"
"CHEMBL3115093";"";"";"Small molecule";"";"381.48";"5";"12";"3.11";"72.88";"4";"2";"0";"7";"N";"0.72";"9.41";"1.81";"2.77";"2.76";"2";"MOL";"-1";"28";"6";"2";"0";"381.2052";"-0.12";"NEUTRAL";"C22H27N3O3";"O=C[C@H](Cc1ccccc1)NC(=O)N(Cc1cccc(O)c1)N1CCCCC1";"COZZPRNMSKSHQT-FQEVSTJZSA-N"
"CHEMBL2449368";"";"";"Small molecule";"";"399.58";"1";"1";"4.87";"41.93";"4";"1";"0";"12";"N";"0.55";"None";"9.83";"5.14";"2.75";"2";"MOL";"-1";"29";"4";"1";"0";"399.2773";"-0.27";"BASE";"C25H37NO3";"CO[C@H](CCc1ccccc1)c1ccccc1OC[C@H](O)CN(C(C)C)C(C)C";"HOHGGHARVXUSHI-ISKFKSNPSA-N"
"CHEMBL492131";"";"";"Small molecule";"";"562.56";"2";"4";"5.12";"15.48";"3";"0";"1";"6";"N";"0.25";"None";"3.54";"1.61";"1.61";"2";"MOL";"-1";"30";"3";"0";"1";"417.1995";"-0.77";"NEUTRAL";"C26H29F6N2OPS";"CN(C)c1ccc2c(CCCOc3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F";"ALQJRUBLRSHPJG-UHFFFAOYSA-N"
"CHEMBL234366";"";"";"Small molecule";"";"574.58";"2";"4";"3.22";"160.94";"12";"1";"2";"6";"N";"0.40";"13.67";"None";"2.15";"2.15";"2";"MOL";"-1";"41";"12";"1";"2";"574.2050";"1.94";"NEUTRAL";"C29H34O12";"CC(=O)O[C@@H]1[C@H]2C[C@H](OC(=O)c3ccco3)[C@]3(C)[C@@H](OC(C)=O)[C@@H](OC(=O)c4ccco4)C[C@@](C)(O)[C@@]13OC2(C)C";"FHEIQFBGQDHGKU-FLNYCKEOSA-N"
"CHEMBL4639635";"";"";"Unknown";"";"570.64";"5";"7";"4.16";"78.93";"8";"0";"1";"5";"N";"0.45";"None";"8.96";"3.62";"2.06";"3";"MOL";"-1";"42";"9";"0";"1";"570.2366";"0.72";"BASE";"C33H34N2O7";"COc1cc(C[C@H]2CN3C[C@@H]4[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2";"TWWJMGZERGSHPD-QSXYMPNJSA-N"
"CHEMBL3354750";"";"";"Small molecule";"";"586.73";"5";"19";"5.79";"102.43";"7";"1";"2";"4";"N";"0.36";"12.65";"None";"7.57";"7.57";"2";"MOL";"-1";"43";"7";"1";"2";"586.2931";"1.91";"NEUTRAL";"C36H42O7";"C/C1=C\[C@@H]2[C@H](CC[C@]3(CO3)[C@H](OC(=O)c3ccc(C)cc3)[C@H]3[C@@H](OC(=O)c4ccc(C)cc4)[C@@H](C)C[C@]3(O)C1=O)C2(C)C";"MSBHFCPDCMFWNQ-UDHPPWLOSA-N"
"CHEMBL2286427";"";"";"Small molecule";"";"372.90";"7";"15";"4.88";"49.41";"2";"1";"0";"4";"N";"0.78";"10.12";"None";"5.37";"5.37";"2";"MOL";"-1";"26";"4";"1";"0";"372.1605";"-0.91";"NEUTRAL";"C21H25ClN2O2";"CCCc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)cc1";"ZESHJUIZOWZVPB-UHFFFAOYSA-N"
"CHEMBL4090331";"";"";"Small molecule";"";"446.56";"3";"11";"3.47";"95.50";"7";"2";"0";"4";"N";"0.47";"12.75";"8.46";"2.93";"1.83";"3";"MOL";"-1";"33";"8";"2";"0";"446.2430";"0.34";"NEUTRAL";"C25H30N6O2";"CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3cnccn3)C[C@H]1[C@@H]2C(=O)OC";"JXBNWGDXRZHTSN-LZTSNKIRSA-N"
"CHEMBL4172752";"";"";"Small molecule";"";"390.37";"5";"17";"5.10";"90.18";"6";"1";"1";"5";"N";"0.38";"None";"3.42";"5.62";"5.62";"4";"MOL";"-1";"29";"7";"1";"1";"390.1128";"-1.90";"NEUTRAL";"C21H15FN4O3";"COc1cccc(-c2nc(Nc3cccc(F)c3)c3cc([N+](=O)[O-])ccc3n2)c1";"NJBOUBQCRPJUIU-UHFFFAOYSA-N"
"CHEMBL3824126";"";"";"Small molecule";"";"418.35";"1";"2";"5.22";"80.65";"5";"1";"1";"2";"N";"0.40";"5.31";"None";"5.98";"4.24";"5";"MOL";"-1";"31";"5";"1";"1";"418.0653";"0.32";"ACID";"C24H12F2O5";"O=c1c(-c2cccc(F)c2)coc2cc3occ(-c4cccc(F)c4)c(=O)c3c(O)c12";"WLFOTIBZUKMWRQ-UHFFFAOYSA-N"
"CHEMBL2449340";"";"";"Small molecule";"";"444.58";"1";"1";"4.06";"53.01";"5";"1";"0";"10";"N";"0.48";"None";"6.77";"4.78";"4.69";"3";"MOL";"-1";"33";"5";"1";"0";"444.2413";"-0.89";"NEUTRAL";"C28H32N2O3";"O=C(CCc1ccccc1)c1ccccc1OC[C@H](O)CN1CCN(c2ccccc2)CC1";"YTIVERZTNMKBOY-RUZDIDTESA-N"
"CHEMBL4572368";"";"";"Unknown";"";"599.72";"3";"4";"6.92";"83.53";"8";"0";"2";"16";"N";"0.06";"None";"8.92";"7.31";"5.78";"4";"MOL";"-1";"44";"8";"0";"2";"599.2883";"-0.06";"BASE";"C36H41NO7";"COc1cc(/C=C/C(=O)OCCN(C)CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC";"HRGXUFIYSSEMJJ-ISLYRVAYSA-N"
"CHEMBL4281841";"";"";"Small molecule";"";"699.76";"4";"6";"6.95";"128.05";"11";"0";"3";"17";"N";"0.09";"None";"0.47";"5.73";"5.73";"7";"MOL";"-1";"52";"11";"0";"3";"699.2581";"-0.57";"NEUTRAL";"C41H37N3O8";"O=c1cc(-c2ccc(OCCOCCOCCn3cc(CCCOc4ccc5c(=O)cc(-c6ccccc6)oc5c4)nn3)cc2)oc2ccccc12";"ZRZWSUQXEGKUAF-UHFFFAOYSA-N"
"CHEMBL2449381";"";"";"Small molecule";"";"381.52";"1";"1";"4.16";"58.56";"4";"2";"0";"10";"N";"0.61";"None";"9.85";"4.46";"2.07";"2";"MOL";"-1";"28";"4";"2";"0";"381.2304";"-0.32";"BASE";"C24H31NO3";"O=C(CCc1ccccc1)c1ccccc1OC[C@H](O)CNC1CCCCC1";"TUMXELFPWCWNDA-OAQYLSRUSA-N"
"CHEMBL394410";"";"";"Small molecule";"";"634.68";"2";"4";"4.78";"147.80";"11";"1";"2";"6";"N";"0.30";"13.67";"None";"4.08";"4.08";"3";"MOL";"-1";"46";"11";"1";"2";"634.2414";"1.71";"NEUTRAL";"C35H38O11";"CC(=O)O[C@H]1C[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccco4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3OC(=O)c1cccc2ccccc12";"XGALYOMHIBHTTM-YAFWCZIYSA-N"
"CHEMBL4066830";"";"";"Small molecule";"";"362.52";"3";"4";"5.04";"25.24";"3";"0";"1";"5";"N";"0.47";"None";"9.03";"5.60";"3.96";"3";"MOL";"-1";"27";"3";"0";"1";"362.2358";"-0.84";"BASE";"C24H30N2O";"Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCCN1CCCCC1";"LWZGTJKFXCZQDM-UHFFFAOYSA-N"
"CHEMBL4467454";"";"";"Unknown";"";"654.71";"3";"4";"3.89";"165.64";"12";"0";"2";"6";"N";"0.25";"None";"None";"4.70";"4.70";"1";"MOL";"-1";"47";"12";"0";"2";"654.2676";"2.11";"NEUTRAL";"C35H42O12";"C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](OC(C)=O)[C@H]1OC(C)=O";"RDGMYUPKWFNGGC-PISILSIWSA-N"
"CHEMBL2238471";"";"";"Small molecule";"";"318.38";"1";"1";"3.54";"58.20";"2";"2";"0";"4";"N";"0.85";"12.72";"None";"2.87";"2.87";"2";"MOL";"-1";"24";"4";"2";"0";"318.1368";"-0.20";"NEUTRAL";"C20H18N2O2";"CC1=C(C(=O)c2ccccc2)C(/C=C/c2ccccc2)NC(=O)N1";"WGVDPJGDYQMCME-OUKQBFOZSA-N"
"CHEMBL2315618";"JOLKINOATE I";"jolkinoate I";"Small molecule";"";"464.60";"5";"23";"5.70";"69.67";"5";"0";"1";"3";"N";"0.42";"None";"None";"6.18";"6.18";"1";"MOL";"-1";"34";"5";"0";"1";"464.2563";"2.52";"NEUTRAL";"C29H36O5";"CC(=O)O[C@]12C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]1/C=C(\C)CC[C@H]1[C@@H](/C=C(\C)C2=O)C1(C)C";"RCRLQWUZTHWEMH-ZQQFGQBTSA-N"
"CHEMBL4161988";"";"";"Small molecule";"";"439.47";"3";"6";"4.72";"90.41";"7";"1";"0";"6";"N";"0.43";"None";"4.20";"4.99";"4.99";"4";"MOL";"-1";"31";"7";"1";"0";"439.1002";"-1.12";"NEUTRAL";"C22H18FN3O4S";"COc1ccc(-c2nc(Nc3cccc(S(=O)(=O)F)c3)c3ccccc3n2)cc1OC";"TVLUSQOSWMGZFO-UHFFFAOYSA-N"
"CHEMBL3823096";"";"";"Small molecule";"";"418.35";"1";"2";"5.22";"80.65";"5";"1";"1";"2";"N";"0.40";"4.50";"None";"5.33";"3.34";"5";"MOL";"-1";"31";"5";"1";"1";"418.0653";"0.36";"ACID";"C24H12F2O5";"O=c1c(-c2cccc(F)c2)coc2c1c(O)cc1occ(-c3cccc(F)c3)c(=O)c12";"KGKJISFHWCIJJT-UHFFFAOYSA-N"
"CHEMBL2449536";"";"";"Small molecule";"";"276.34";"1";"1";"1.06";"76.72";"5";"2";"0";"3";"N";"0.86";"13.27";"7.57";"0.88";"0.48";"1";"MOL";"-1";"20";"5";"2";"0";"276.1474";"0.15";"NEUTRAL";"C15H20N2O3";"CN(CCO)[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O";"BUDHHNJXPSJFIP-UONOGXRCSA-N"
"CHEMBL4544922";"";"";"Unknown";"";"1013.54";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"1012.7731";"None";"None";"C65H104O8";"CC1(C)CC[C@]2(C(=O)OCCCCCOC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1";"QDBDZHAJKYYUOE-GRMPAUAGSA-N"
"CHEMBL4474979";"";"";"Unknown";"";"674.74";"3";"4";"4.61";"159.57";"11";"1";"2";"6";"N";"0.26";"12.31";"None";"6.31";"6.31";"2";"MOL";"-1";"49";"11";"1";"2";"674.2727";"2.02";"NEUTRAL";"C38H42O11";"C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](O)[C@H]1OC(=O)c1ccccc1";"OZUPTZLNGMVQKO-SLDWSQBHSA-N"
"CHEMBL3220344";"";"";"Small molecule";"";"724.87";"1";"5";"5.03";"215.90";"16";"4";"3";"18";"N";"0.06";"None";"7.07";"3.93";"3.90";"4";"MOL";"-1";"53";"16";"6";"4";"724.3921";"0.02";"NEUTRAL";"C37H48N12O4";"Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1";"PWPAWKDESHZZDQ-YWUUFRFPSA-N"
"CHEMBL2075015";"MORIN PENTAPROPYL ETHER";"Morin pentapropyl ether";"Small molecule";"";"470.56";"1";"1";"6.32";"87.36";"7";"1";"1";"13";"N";"0.31";"7.15";"None";"6.22";"5.79";"3";"MOL";"-1";"34";"7";"1";"1";"470.2305";"0.49";"NEUTRAL";"C27H34O7";"CCCOc1ccc(-c2oc3cc(OCCC)cc(O)c3c(=O)c2OCCC)c(OCCC)c1";"KSXLPYLSPPHSKZ-UHFFFAOYSA-N"
"CHEMBL4442995";"";"";"Unknown";"";"626.70";"1";"2";"6.39";"131.37";"11";"2";"3";"15";"N";"0.18";"9.25";"None";"6.09";"6.09";"3";"MOL";"-1";"45";"11";"2";"3";"626.2727";"1.02";"NEUTRAL";"C34H42O11";"CCOc1cc(O)cc2c1C[C@@H](OC(=O)c1cc(OCC)c(OCC)c(OCC)c1)[C@@H](c1cc(O)c(OCC)c(OCC)c1)O2";"QNYUPQMBRWBCFP-FIRIVFDPSA-N"
"CHEMBL2431249";"";"";"Small molecule";"";"586.64";"4";"4";"3.68";"107.53";"6";"2";"1";"4";"N";"0.48";"11.72";"6.00";"3.40";"3.38";"3";"MOL";"-1";"43";"9";"2";"1";"586.2504";"-0.59";"NEUTRAL";"C32H32F2N6O3";"CN1C[C@@](C)(c2cc(F)cc(F)c2)N(CC(=O)Nc2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)C12CCCC2";"FWXOVZFVLYDPOD-CONSDPRKSA-N"
